MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.25,-0.20239099859353063,-0.2648384189519763,0.5,0.0,0.6521739130434783,0.24324324324324326,1.4411764705882353,0.4607142857142857,0.0,-0.5788775961113566,-0.2814122533748702,-0.4733606557377049,1.1742866964592644,0.0,0.39518072289156625,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.6363897726837123,0.0,0.3002070393374741,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,0.5869074492099323
-0.75,0.6309423347398027,0.031286210892236384,0.0,3.0,0.06521739130434782,-0.4864864864864865,0.0,0.8492857142857143,0.0,-0.34202386212991603,0.5617860851505712,0.35860655737704916,0.0,0.0,-0.3244979919678715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07413654310576141,0.0,-0.06418219461697723,1.848062015503876,-0.4032258064516129,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,0.23863269912931312
0.25,-0.03572433192686396,0.45616067979915026,0.5,0.0,0.6086956521739131,0.21621621621621623,1.1911764705882353,0.14642857142857144,0.0,-0.07688908528501988,-0.14849428868120457,-0.3422131147540984,1.1907872121003782,0.0,0.5172690763052209,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5837581937363439,0.0,0.5486542443064182,0.0,0.27419354838709675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7803934214769429
0.5,-0.4801687763713084,0.018411226985966266,0.5,0.0,-1.2608695652173914,-0.6486486486486487,0.0,-0.2392857142857143,0.0,0.1104728236853734,-0.48909657320872274,-0.2581967213114754,1.0395324853901684,0.0,0.40642570281124496,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.0,0.5048108253152912,1.0,0.6894409937888198,0.0,0.16129032258064516,11.427853553481697,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.0,-0.29667849080941633
0.25,0.853164556962025,1.2312347109566113,1.0,0.0,0.5869565217391305,0.16216216216216217,2.573529411764706,0.38785714285714284,0.0,0.02209456473707468,0.31879543094496365,0.11885245901639344,1.4479202475077346,0.0,1.1791164658634539,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.5574424042626597,1.0,1.4927536231884058,1.1906976744186046,0.9516129032258065,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1222186391486617
0.0,0.9087201125175804,1.193897257628428,-0.5,0.0,0.43478260869565216,0.02702702702702703,0.0,0.49785714285714283,0.0,-0.7308882015024304,-0.40602284527518173,-0.5963114754098361,0.7782743210725335,0.0,-0.163855421686747,1.0,0.0,-1.0,1.0,-2.0,0.0,-0.5,-1.0,0.3732318779468702,0.0,0.018633540372670808,0.24806201550387597,0.08064516129032258,0.0,0.0160055671537926,0.0,0.0,700.0,1.3333333333333333,0.5,-0.2579812963560142
-0.75,0.3531645569620249,0.15591605510493112,1.0,0.0,0.6739130434782609,0.2972972972972973,1.3676470588235294,1.407857142857143,0.0,-0.2836942112240389,1.442367601246106,1.2438524590163935,0.0,0.0,0.36947791164658633,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6627055621573965,0.0,0.6645962732919255,1.5813953488372092,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,1.8574653337633023
0.25,0.0,0.23265095918630102,0.5,1.0,0.0,-0.5675675675675675,1.7647058823529411,0.6792857142857143,32.0,-0.4622182942996023,0.2398753894080997,0.040983606557377046,1.3516672396012375,0.0,1.0056224899598394,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-0.15308391152681403,0.0,0.035196687370600416,1.4573643410852712,2.8870967741935485,11.427853553481697,0.0,0.0,0.0,350.0,1.6666666666666667,0.5,0.47726539825862624
0.0,-0.9801687763713084,-0.8648126689841638,0.5,0.0,-0.9130434782608695,-1.1891891891891893,0.0,-0.5478571428571428,0.0,0.8387096774193549,-0.08203530633437175,-0.13319672131147542,1.034032313509797,0.0,0.4979919678714859,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.2583470694215508,0.0,-0.031055900621118012,0.5581395348837209,-0.4032258064516129,11.427853553481697,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,-0.4269590454692035
0.0804577464788732,-1.0357243319268639,-0.5300630874211407,-0.5,1.0,-0.7391304347826086,-1.1891891891891893,0.0,0.6678571428571428,0.0,-0.5965532479010164,-0.0010384215991692627,-0.020491803278688523,0.0,0.0,-0.6216867469879518,1.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,1.0,-1.0478207536320772,-1.0,-1.1200828157349896,0.0,-0.3387096774193548,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,0.0,-0.5804579168010319
